CategoryID,AttributeID,description,display_name,free_text,variant
11000043,117,Flavor,Flavor,Yes,Yes
11000054,117,Flavor,Flavor,Yes,Yes
11000055,117,Flavor,Flavor,Yes,Yes
11000061,117,Flavor,Flavor,Yes,Yes
11000067,117,Flavor,Flavor,Yes,Yes
11000069,117,Flavor,Flavor,Yes,Yes
11000073,117,Flavor,Flavor,Yes,Yes
11000075,117,Flavor,Flavor,Yes,Yes
11000078,117,Flavor,Flavor,Yes,Yes
11000079,117,Flavor,Flavor,Yes,Yes
11000082,117,Flavor,Flavor,Yes,Yes
11000096,117,Flavor,Flavor,Yes,Yes
11000098,117,Flavor,Flavor,Yes,Yes
11000102,117,Flavor,Flavor,Yes,Yes
11000104,117,Flavor,Flavor,Yes,Yes
11000109,117,Flavor,Flavor,Yes,Yes
13000394,117,Flavor,Flavor,Yes,Yes
13000400,117,Flavor,Flavor,Yes,Yes
13000403,117,Flavor,Flavor,Yes,Yes
15000000,117,Flavor,Flavor,Yes,Yes
15000001,117,Flavor,Flavor,Yes,Yes
15000002,117,Flavor,Flavor,Yes,Yes
15000003,117,Flavor,Flavor,Yes,Yes
15000004,117,Flavor,Flavor,Yes,Yes
15000005,117,Flavor,Flavor,Yes,Yes
15000006,117,Flavor,Flavor,Yes,Yes
15000007,117,Flavor,Flavor,Yes,Yes
15000008,117,Flavor,Flavor,Yes,Yes
15000009,117,Flavor,Flavor,Yes,Yes
15000010,117,Flavor,Flavor,Yes,Yes
15000011,117,Flavor,Flavor,Yes,Yes
15000012,117,Flavor,Flavor,Yes,Yes
15000013,117,Flavor,Flavor,Yes,Yes
15000014,117,Flavor,Flavor,Yes,Yes
15000015,117,Flavor,Flavor,Yes,Yes
15000016,117,Flavor,Flavor,Yes,Yes
15000017,117,Flavor,Flavor,Yes,Yes
15000018,117,Flavor,Flavor,Yes,Yes
15000019,117,Flavor,Flavor,Yes,Yes
15000020,117,Flavor,Flavor,Yes,Yes
15000021,117,Flavor,Flavor,Yes,Yes
15000022,117,Flavor,Flavor,Yes,Yes
15000023,117,Flavor,Flavor,Yes,Yes
15000024,117,Flavor,Flavor,Yes,Yes
15000025,117,Flavor,Flavor,Yes,Yes
15000027,117,Flavor,Flavor,Yes,Yes
15000028,117,Flavor,Flavor,Yes,Yes
15000029,117,Flavor,Flavor,Yes,Yes
15000030,117,Flavor,Flavor,Yes,Yes
15000031,117,Flavor,Flavor,Yes,Yes
15000032,117,Flavor,Flavor,Yes,Yes
15000033,117,Flavor,Flavor,Yes,Yes
15000034,117,Flavor,Flavor,Yes,Yes
15000035,117,Flavor,Flavor,Yes,Yes
15000036,117,Flavor,Flavor,Yes,Yes
15000037,117,Flavor,Flavor,Yes,Yes
15000038,117,Flavor,Flavor,Yes,Yes
15000039,117,Flavor,Flavor,Yes,Yes
15000040,117,Flavor,Flavor,Yes,Yes
15000041,117,Flavor,Flavor,Yes,Yes
15000042,117,Flavor,Flavor,Yes,Yes
15000043,117,Flavor,Flavor,Yes,Yes
15000044,117,Flavor,Flavor,Yes,Yes
15000045,117,Flavor,Flavor,Yes,Yes
15000046,117,Flavor,Flavor,Yes,Yes
15000047,117,Flavor,Flavor,Yes,Yes
15000048,117,Flavor,Flavor,Yes,Yes
15000049,117,Flavor,Flavor,Yes,Yes
15000050,117,Flavor,Flavor,Yes,Yes
15000051,117,Flavor,Flavor,Yes,Yes
15000052,117,Flavor,Flavor,Yes,Yes
15000053,117,Flavor,Flavor,Yes,Yes
15000054,117,Flavor,Flavor,Yes,Yes
15000055,117,Flavor,Flavor,Yes,Yes
15000056,117,Flavor,Flavor,Yes,Yes
15000057,117,Flavor,Flavor,Yes,Yes
15000058,117,Flavor,Flavor,Yes,Yes
15000059,117,Flavor,Flavor,Yes,Yes
15000060,117,Flavor,Flavor,Yes,Yes
15000061,117,Flavor,Flavor,Yes,Yes
15000062,117,Flavor,Flavor,Yes,Yes
15000063,117,Flavor,Flavor,Yes,Yes
15000064,117,Flavor,Flavor,Yes,Yes
15000065,117,Flavor,Flavor,Yes,Yes
15000066,117,Flavor,Flavor,Yes,Yes
15000067,117,Flavor,Flavor,Yes,Yes
15000068,117,Flavor,Flavor,Yes,Yes
15000069,117,Flavor,Flavor,Yes,Yes
15000070,117,Flavor,Flavor,Yes,Yes
15000071,117,Flavor,Flavor,Yes,Yes
15000072,117,Flavor,Flavor,Yes,Yes
15000073,117,Flavor,Flavor,Yes,Yes
15000074,117,Flavor,Flavor,Yes,Yes
15000075,117,Flavor,Flavor,Yes,Yes
15000076,117,Flavor,Flavor,Yes,Yes
15000077,117,Flavor,Flavor,Yes,Yes
15000078,117,Flavor,Flavor,Yes,Yes
15000079,117,Flavor,Flavor,Yes,Yes
15000080,117,Flavor,Flavor,Yes,Yes
15000081,117,Flavor,Flavor,Yes,Yes
15000082,117,Flavor,Flavor,Yes,Yes
15000083,117,Flavor,Flavor,Yes,Yes
15000084,117,Flavor,Flavor,Yes,Yes
15000085,117,Flavor,Flavor,Yes,Yes
15000086,117,Flavor,Flavor,Yes,Yes
15000087,117,Flavor,Flavor,Yes,Yes
15000088,117,Flavor,Flavor,Yes,Yes
15000089,117,Flavor,Flavor,Yes,Yes
15000090,117,Flavor,Flavor,Yes,Yes
15000091,117,Flavor,Flavor,Yes,Yes
15000092,117,Flavor,Flavor,Yes,Yes
15000093,117,Flavor,Flavor,Yes,Yes
15000094,117,Flavor,Flavor,Yes,Yes
15000095,117,Flavor,Flavor,Yes,Yes
15000096,117,Flavor,Flavor,Yes,Yes
15000097,117,Flavor,Flavor,Yes,Yes
15000098,117,Flavor,Flavor,Yes,Yes
15000099,117,Flavor,Flavor,Yes,Yes
15000100,117,Flavor,Flavor,Yes,Yes
15000101,117,Flavor,Flavor,Yes,Yes
15000102,117,Flavor,Flavor,Yes,Yes
15000103,117,Flavor,Flavor,Yes,Yes
15000104,117,Flavor,Flavor,Yes,Yes
15000105,117,Flavor,Flavor,Yes,Yes
15000106,117,Flavor,Flavor,Yes,Yes
15000107,117,Flavor,Flavor,Yes,Yes
15000108,117,Flavor,Flavor,Yes,Yes
15000109,117,Flavor,Flavor,Yes,Yes
15000110,117,Flavor,Flavor,Yes,Yes
15000111,117,Flavor,Flavor,Yes,Yes
15000112,117,Flavor,Flavor,Yes,Yes
15000113,117,Flavor,Flavor,Yes,Yes
15000115,117,Flavor,Flavor,Yes,Yes
15000116,117,Flavor,Flavor,Yes,Yes
15000117,117,Flavor,Flavor,Yes,Yes
15000118,117,Flavor,Flavor,Yes,Yes
15000119,117,Flavor,Flavor,Yes,Yes
15000120,117,Flavor,Flavor,Yes,Yes
15000121,117,Flavor,Flavor,Yes,Yes
15000122,117,Flavor,Flavor,Yes,Yes
15000123,117,Flavor,Flavor,Yes,Yes
15000124,117,Flavor,Flavor,Yes,Yes
15000125,117,Flavor,Flavor,Yes,Yes
15000126,117,Flavor,Flavor,Yes,Yes
15000127,117,Flavor,Flavor,Yes,Yes
15000128,117,Flavor,Flavor,Yes,Yes
15000129,117,Flavor,Flavor,Yes,Yes
15000130,117,Flavor,Flavor,Yes,Yes
15000131,117,Flavor,Flavor,Yes,Yes
15000132,117,Flavor,Flavor,Yes,Yes
15000133,117,Flavor,Flavor,Yes,Yes
15000134,117,Flavor,Flavor,Yes,Yes
15000135,117,Flavor,Flavor,Yes,Yes
15000136,117,Flavor,Flavor,Yes,Yes
15000137,117,Flavor,Flavor,Yes,Yes
15000138,117,Flavor,Flavor,Yes,Yes
15000139,117,Flavor,Flavor,Yes,Yes
15000140,117,Flavor,Flavor,Yes,Yes
15000141,117,Flavor,Flavor,Yes,Yes
15000142,117,Flavor,Flavor,Yes,Yes
15000143,117,Flavor,Flavor,Yes,Yes
15000144,117,Flavor,Flavor,Yes,Yes
15000145,117,Flavor,Flavor,Yes,Yes
15000146,117,Flavor,Flavor,Yes,Yes
15000147,117,Flavor,Flavor,Yes,Yes
15000148,117,Flavor,Flavor,Yes,Yes
15000149,117,Flavor,Flavor,Yes,Yes
15000150,117,Flavor,Flavor,Yes,Yes
15000151,117,Flavor,Flavor,Yes,Yes
15000152,117,Flavor,Flavor,Yes,Yes
15000153,117,Flavor,Flavor,Yes,Yes
15000154,117,Flavor,Flavor,Yes,Yes
15000155,117,Flavor,Flavor,Yes,Yes
15000156,117,Flavor,Flavor,Yes,Yes
15000157,117,Flavor,Flavor,Yes,Yes
15000158,117,Flavor,Flavor,Yes,Yes
15000159,117,Flavor,Flavor,Yes,Yes
15000160,117,Flavor,Flavor,Yes,Yes
15000161,117,Flavor,Flavor,Yes,Yes
15000163,117,Flavor,Flavor,Yes,Yes
15000164,117,Flavor,Flavor,Yes,Yes
15000165,117,Flavor,Flavor,Yes,Yes
15000166,117,Flavor,Flavor,Yes,Yes
15000167,117,Flavor,Flavor,Yes,Yes
15000168,117,Flavor,Flavor,Yes,Yes
15000169,117,Flavor,Flavor,Yes,Yes
15000170,117,Flavor,Flavor,Yes,Yes
15000171,117,Flavor,Flavor,Yes,Yes
15000172,117,Flavor,Flavor,Yes,Yes
15000173,117,Flavor,Flavor,Yes,Yes
15000174,117,Flavor,Flavor,Yes,Yes
15000175,117,Flavor,Flavor,Yes,Yes
15000176,117,Flavor,Flavor,Yes,Yes
15000177,117,Flavor,Flavor,Yes,Yes
15000178,117,Flavor,Flavor,Yes,Yes
15000179,117,Flavor,Flavor,Yes,Yes
15000180,117,Flavor,Flavor,Yes,Yes
15000181,117,Flavor,Flavor,Yes,Yes
15000182,117,Flavor,Flavor,Yes,Yes
15000183,117,Flavor,Flavor,Yes,Yes
15000184,117,Flavor,Flavor,Yes,Yes
15000185,117,Flavor,Flavor,Yes,Yes
15000186,117,Flavor,Flavor,Yes,Yes
15000187,117,Flavor,Flavor,Yes,Yes
15000188,117,Flavor,Flavor,Yes,Yes
15000189,117,Flavor,Flavor,Yes,Yes
15000190,117,Flavor,Flavor,Yes,Yes
15000191,117,Flavor,Flavor,Yes,Yes
15000192,117,Flavor,Flavor,Yes,Yes
15000193,117,Flavor,Flavor,Yes,Yes
15000194,117,Flavor,Flavor,Yes,Yes
15000195,117,Flavor,Flavor,Yes,Yes
15000196,117,Flavor,Flavor,Yes,Yes
15000197,117,Flavor,Flavor,Yes,Yes
15000198,117,Flavor,Flavor,Yes,Yes
15000429,117,Flavor,Flavor,Yes,Yes
27900212,117,Flavor,Flavor,Yes,Yes
27900700,117,Flavor,Flavor,Yes,Yes
2000011,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
2000012,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
2000014,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
2000015,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
2000018,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
2000019,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
2000021,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
2000022,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
2000023,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
2000024,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
2000025,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
2000026,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
2000087,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
2000169,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
4000233,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000000,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000001,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000002,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000003,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000004,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000005,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000006,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000007,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000008,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000009,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000010,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000011,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000012,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000013,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000015,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000016,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000017,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000018,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000019,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000020,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000021,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000022,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000023,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000024,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000025,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000031,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000033,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000039,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000040,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000043,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000044,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000045,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000047,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000048,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000053,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000056,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000057,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000059,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000060,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000061,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000062,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000064,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000068,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000079,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000081,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000092,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000094,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000097,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000098,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000100,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000101,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000102,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000105,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000106,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000107,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000109,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000110,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000111,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000112,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000113,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000114,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000115,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000116,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000117,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000118,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000120,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000122,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000123,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000124,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000126,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000127,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000128,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000130,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000135,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000136,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000138,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000139,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000172,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000194,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000195,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000196,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000197,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000198,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000199,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000200,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000201,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000202,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000203,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000204,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000222,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000223,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000226,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
6000227,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
7000121,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
7000193,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
11000053,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
11000060,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
11000068,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
11000070,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
11000076,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
11000097,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
11000100,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
13000001,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
13000088,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
13000097,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
17000131,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
21000000,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
21000001,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
21000002,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
21000003,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
21000004,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
21000005,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
21000006,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
21000007,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
21000008,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
21000009,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
21000010,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
21000011,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
21000012,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
21000013,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
21000014,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
21000015,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
21000031,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
21000032,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
21000033,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
21000034,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
21000035,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
21000036,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
21000037,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
21000038,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
21000039,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
21000040,118,Fragrancehttps://nova-web.prod.jet.network/,Fragrance,Yes,Yes
2000000,119,Color,Color,Yes,Yes
2000013,119,Color,Color,Yes,Yes
2000017,119,Color,Color,Yes,Yes
2000018,119,Color,Color,Yes,Yes
2000020,119,Color,Color,Yes,Yes
2000027,119,Color,Color,Yes,Yes
2000028,119,Color,Color,Yes,Yes
2000029,119,Color,Color,Yes,Yes
2000030,119,Color,Color,Yes,Yes
2000031,119,Color,Color,Yes,Yes
2000032,119,Color,Color,Yes,Yes
2000033,119,Color,Color,Yes,Yes
2000034,119,Color,Color,Yes,Yes
2000035,119,Color,Color,Yes,Yes
2000036,119,Color,Color,Yes,Yes
2000037,119,Color,Color,Yes,Yes
2000038,119,Color,Color,Yes,Yes
2000039,119,Color,Color,Yes,Yes
2000040,119,Color,Color,Yes,Yes
2000041,119,Color,Color,Yes,Yes
2000042,119,Color,Color,Yes,Yes
2000043,119,Color,Color,Yes,Yes
2000044,119,Color,Color,Yes,Yes
2000045,119,Color,Color,Yes,Yes
2000046,119,Color,Color,Yes,Yes
2000047,119,Color,Color,Yes,Yes
2000048,119,Color,Color,Yes,Yes
2000049,119,Color,Color,Yes,Yes
2000050,119,Color,Color,Yes,Yes
2000051,119,Color,Color,Yes,Yes
2000052,119,Color,Color,Yes,Yes
2000053,119,Color,Color,Yes,Yes
2000054,119,Color,Color,Yes,Yes
2000055,119,Color,Color,Yes,Yes
2000056,119,Color,Color,Yes,Yes
2000057,119,Color,Color,Yes,Yes
2000058,119,Color,Color,Yes,Yes
2000059,119,Color,Color,Yes,Yes
2000060,119,Color,Color,Yes,Yes
2000061,119,Color,Color,Yes,Yes
2000062,119,Color,Color,Yes,Yes
2000063,119,Color,Color,Yes,Yes
2000064,119,Color,Color,Yes,Yes
2000065,119,Color,Color,Yes,Yes
2000066,119,Color,Color,Yes,Yes
2000067,119,Color,Color,Yes,Yes
2000068,119,Color,Color,Yes,Yes
2000069,119,Color,Color,Yes,Yes
2000071,119,Color,Color,Yes,Yes
2000072,119,Color,Color,Yes,Yes
2000073,119,Color,Color,Yes,Yes
2000074,119,Color,Color,Yes,Yes
2000075,119,Color,Color,Yes,Yes
2000076,119,Color,Color,Yes,Yes
2000077,119,Color,Color,Yes,Yes
2000078,119,Color,Color,Yes,Yes
2000081,119,Color,Color,Yes,Yes
2000084,119,Color,Color,Yes,Yes
2000085,119,Color,Color,Yes,Yes
2000088,119,Color,Color,Yes,Yes
2000094,119,Color,Color,Yes,Yes
2000095,119,Color,Color,Yes,Yes
2000096,119,Color,Color,Yes,Yes
2000097,119,Color,Color,Yes,Yes
2000098,119,Color,Color,Yes,Yes
2000099,119,Color,Color,Yes,Yes
2000101,119,Color,Color,Yes,Yes
2000102,119,Color,Color,Yes,Yes
2000103,119,Color,Color,Yes,Yes
2000104,119,Color,Color,Yes,Yes
2000105,119,Color,Color,Yes,Yes
2000106,119,Color,Color,Yes,Yes
2000107,119,Color,Color,Yes,Yes
2000108,119,Color,Color,Yes,Yes
2000109,119,Color,Color,Yes,Yes
2000110,119,Color,Color,Yes,Yes
2000111,119,Color,Color,Yes,Yes
2000112,119,Color,Color,Yes,Yes
2000113,119,Color,Color,Yes,Yes
2000114,119,Color,Color,Yes,Yes
2000115,119,Color,Color,Yes,Yes
2000116,119,Color,Color,Yes,Yes
2000117,119,Color,Color,Yes,Yes
2000118,119,Color,Color,Yes,Yes
2000119,119,Color,Color,Yes,Yes
2000120,119,Color,Color,Yes,Yes
2000121,119,Color,Color,Yes,Yes
2000122,119,Color,Color,Yes,Yes
2000123,119,Color,Color,Yes,Yes
2000124,119,Color,Color,Yes,Yes
2000125,119,Color,Color,Yes,Yes
2000126,119,Color,Color,Yes,Yes
2000127,119,Color,Color,Yes,Yes
2000128,119,Color,Color,Yes,Yes
2000129,119,Color,Color,Yes,Yes
2000130,119,Color,Color,Yes,Yes
2000131,119,Color,Color,Yes,Yes
2000132,119,Color,Color,Yes,Yes
2000133,119,Color,Color,Yes,Yes
2000134,119,Color,Color,Yes,Yes
2000135,119,Color,Color,Yes,Yes
2000136,119,Color,Color,Yes,Yes
2000137,119,Color,Color,Yes,Yes
2000138,119,Color,Color,Yes,Yes
2000139,119,Color,Color,Yes,Yes
2000140,119,Color,Color,Yes,Yes
2000141,119,Color,Color,Yes,Yes
2000142,119,Color,Color,Yes,Yes
2000157,119,Color,Color,Yes,Yes
2000158,119,Color,Color,Yes,Yes
2000159,119,Color,Color,Yes,Yes
2000160,119,Color,Color,Yes,Yes
2000161,119,Color,Color,Yes,Yes
2000162,119,Color,Color,Yes,Yes
2000163,119,Color,Color,Yes,Yes
2000164,119,Color,Color,Yes,Yes
2000165,119,Color,Color,Yes,Yes
2000166,119,Color,Color,Yes,Yes
2000168,119,Color,Color,Yes,Yes
2000169,119,Color,Color,Yes,Yes
3000013,119,Color,Color,Yes,Yes
